critical_high_ratio,content_type_encoded,has_forms,response_time_ms_scaled,status_category_encoded,waf_detected,log_response_size,path_depth_scaled,security_score,input_count,has_inputs,subdomain_count,num_query_params,total_headers,has_frame_options,has_comments,has_javascript,response_size_scaled,has_csp,url_length,security_headers_count_scaled,params_per_input,has_hsts,has_https,vuln_density_per_kb,input_count_scaled,interactivity_score,security_headers_count,server_header_encoded,path_depth,form_count,form_count_scaled,domain_tld_encoded,response_time_ms,response_size,has_xss_protection
0.0,0,0.0,0.06451840762846713,0,0,9.799847777776368,0.16666666666666666,0.22000000000000003,0.0,0.0,1.0,0.0,22.0,0.0,1.0,1.0,0.008523926708130328,0.0,29,0.125,0.0,0.0,1,0.05679423183582917,0.0,0.2,1.0,13,1.0,0.0,0.0,16,455.919,18030.0,0.0
1.2610062893081762,0,0.0,0.24245529000712168,0,0,6.756932389247553,0.0,1.08,0.0,0.0,2.0,0.0,14.0,1.0,0.0,1.0,0.00040565362003304803,1.0,25,0.5,0.0,1.0,1,379.0826542491269,0.0,0.2,4.0,26,0.0,0.0,0.0,19,1498.806,859.0,0.0
0.0,3,0.0,0.10159812482319554,2,1,2.70805020110221,0.0,0.8800000000000001,0.0,0.0,1.0,0.0,19.0,1.0,0.0,0.0,6.146266970197697e-06,0.0,21,0.5,0.0,1.0,1,219.42857142857142,0.0,0.0,4.0,8,0.0,0.0,0.0,4,673.243,14.0,0.0
0.0,0,0.0,0.12551488706523162,0,0,11.435050406247262,0.0,0.8800000000000001,3.0,1.0,1.0,0.0,47.0,1.0,1.0,1.0,0.04373589018039293,0.0,20,0.5,0.0,0.0,1,0.01106943258348017,0.06818181818181818,0.575,4.0,26,0.0,0.0,0.0,4,813.419,92507.0,1.0
0.0,2,0.0,0.06785896726732701,1,0,1.3862943611198906,0.0,1.3399999999999999,0.0,0.0,1.0,0.0,22.0,1.0,0.0,0.0,9.455795338765689e-07,1.0,30,0.875,0.0,1.0,1,0.0,0.0,0.0,7.0,8,0.0,0.0,0.0,19,475.498,3.0,1.0
0.0,0,0.0,0.029574846860447222,2,0,5.910796644040527,0.0,0.44000000000000006,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.00017351384446635037,0.0,23,0.25,0.0,1.0,1,2.782608695652174,0.0,0.0,2.0,26,0.0,0.0,0.0,4,251.115,368.0,0.0
0.0,0,0.0,0.017313445466758712,0,1,10.030956857781932,0.16666666666666666,0.6400000000000001,0.0,0.0,1.0,0.0,17.0,1.0,1.0,1.0,0.010740365135537005,1.0,29,0.25,0.0,0.0,1,0.045074390351263316,0.0,0.2,2.0,8,1.0,0.0,0.0,4,179.251,22718.0,0.0
0.0,0,0.0,0.027311578889178185,1,1,4.969813299576001,0.0,0.24000000000000002,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.713614690523639e-05,0.0,20,0.25,0.0,0.0,0,7.160839160839161,0.0,0.0,2.0,8,0.0,0.0,0.0,4,237.85,143.0,0.0
0.0,0,1.0,0.08899736119845883,0,1,11.563799171343039,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.04974552090794546,1.0,44,0.25,0.0,0.0,1,0.009732175103119238,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,599.39,105218.0,0.0
0.0,0,0.0,0.13151728188085504,0,0,10.814242992911606,0.0,1.3399999999999999,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1.0,0.023508052791705376,1.0,19,0.875,0.0,1.0,1,0.0,0.0,0.2,7.0,26,0.0,0.0,0.0,4,848.599,49723.0,1.0
0.0,0,1.0,0.05086236225459367,0,1,11.546543976593853,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.048894499327456556,1.0,50,0.25,0.0,0.0,1,0.009901564524550852,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,375.881,103418.0,0.0
0.0,0,1.0,0.05941722513280171,0,1,11.50526620760274,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.046917292522120645,1.0,74,0.25,0.0,0.0,1,0.010318835906324318,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,426.021,99236.0,0.0
0.0,0,0.0,0.24245529000712168,0,0,6.756932389247553,0.0,1.08,0.0,0.0,2.0,0.0,14.0,1.0,0.0,1.0,0.00040565362003304803,1.0,25,0.5,0.0,1.0,1,0.0,0.0,0.2,4.0,26,0.0,0.0,0.0,19,1498.806,859.0,0.0
0.0,0,0.0,0.11835040267913602,0,1,10.398580057313119,0.16666666666666666,0.6400000000000001,0.0,0.0,1.0,0.0,18.0,1.0,1.0,1.0,0.015512705043012049,1.0,26,0.25,0.0,0.0,1,0.031208094599536756,0.0,0.2,2.0,8,1.0,0.0,0.0,4,771.428,32812.0,0.0
0.0,0,0.0,0.07911422533447397,2,1,9.92299601892417,0.3333333333333333,0.6600000000000001,0.0,0.0,1.0,0.0,16.0,1.0,1.0,1.0,0.009641128927405495,1.0,32,0.375,0.0,0.0,1,0.05021330848820674,0.0,0.2,3.0,8,2.0,0.0,0.0,4,541.4649999999999,20393.0,0.0
0.0,0,0.0,0.016406602702544994,0,1,14.174463904371736,0.5,0.44000000000000006,0.0,0.0,1.0,0.0,15.0,0.0,1.0,1.0,0.6769536264157099,0.0,63,0.25,0.0,1.0,1,0.0007151691996739834,0.0,0.2,2.0,10,3.0,0.0,0.0,4,173.936,1431829.0,0.0
1.1785714285714286,0,0.0,0.2715336340559298,0,1,12.512207169495014,0.0,0.6600000000000001,0.0,0.0,1.0,0.0,19.0,0.0,1.0,1.0,0.1284243571832131,0.0,23,0.375,0.0,1.0,1,0.21110914767037756,0.0,0.2,3.0,8,0.0,0.0,0.0,4,1669.2340000000002,271632.0,0.0
0.0,0,1.0,0.06753547265190854,0,1,11.484268755720423,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.045942400022693904,1.0,55,0.25,0.0,0.0,1,0.010537798176466957,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,473.602,97174.0,0.0
0.0,0,1.0,0.05262912741422362,0,1,10.876347635898178,0.3333333333333333,0.6400000000000001,0.0,0.0,1.0,1.0,18.0,1.0,1.0,1.0,0.02501436098917075,1.0,63,0.25,1.0,0.0,1,0.01935398514430437,0.0,0.55,2.0,8,2.0,1.0,0.2,4,386.2360000000001,52909.0,0.0
0.0,0,0.0,0.033541409528827365,0,1,13.432209991517565,0.3333333333333333,0.44000000000000006,0.0,0.0,1.0,0.0,15.0,0.0,1.0,1.0,0.32225634188373625,0.0,41,0.25,0.0,1.0,1,0.0015023319889613809,0.0,0.2,2.0,10,2.0,0.0,0.0,4,274.363,681607.0,0.0
0.0,0,0.0,0.0706903982498532,0,0,11.90465669362375,0.3333333333333333,1.12,0.0,0.0,1.0,0.0,30.0,0.0,1.0,1.0,0.06995019159805306,1.0,30,0.75,0.0,1.0,1,0.06229005157043115,0.0,0.2,6.0,26,2.0,0.0,0.0,4,492.093,147953.0,1.0
0.0,0,0.0,0.04008159708063171,0,0,11.374593998975703,0.0,1.12,0.0,0.0,1.0,0.0,15.0,0.0,0.0,1.0,0.041170060115218864,1.0,27,0.75,0.0,1.0,1,0.0,0.0,0.2,6.0,26,0.0,0.0,0.0,4,312.695,87080.0,1.0
0.0,0,0.0,0.010929886636976595,0,1,14.174463904371736,0.5,0.44000000000000006,0.0,0.0,1.0,0.0,15.0,0.0,1.0,1.0,0.6769536264157099,0.0,94,0.25,0.0,1.0,1,0.0007151691996739834,0.0,0.2,2.0,10,3.0,0.0,0.0,4,141.837,1431829.0,0.0
0.0,0,1.0,0.0711640380454237,0,1,10.482877956170928,0.16666666666666666,0.44000000000000006,14.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.01687717631039594,1.0,31,0.25,0.0,0.0,0,0.028685080396660876,0.3181818181818182,0.9683333333333334,2.0,8,1.0,3.0,0.6000000000000001,4,494.869,35698.0,0.0
0.0,0,1.0,0.05351327778189161,0,1,11.534784799323122,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.04832289649922817,1.0,120,0.25,0.0,0.0,1,0.01001868719975736,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,391.418,102209.0,0.0
0.1111111111111111,0,0.0,0.047570429179760294,0,1,13.290369624002027,0.0,0.22000000000000003,2.0,1.0,1.0,0.0,19.0,0.0,1.0,1.0,0.27964096345098705,0.0,26,0.125,0.0,0.0,1,0.01558149089304463,0.045454545454545456,0.5666666666666667,1.0,8,0.0,0.0,0.0,4,356.587,591471.0,0.0
0.8235294117647058,0,0.0,0.21840612701531514,0,0,11.579742638007545,0.16666666666666666,0.2,0.0,0.0,1.0,0.0,9.0,0.0,1.0,1.0,0.050545008403838104,0.0,29,0.0,0.0,0.0,1,0.16283007043373335,0.0,0.2,0.0,17,1.0,0.0,0.0,4,1357.8539999999998,106909.0,0.0
0.0,0,1.0,0.04681919142043142,0,1,11.555812525772605,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.04934979587301812,1.0,66,0.25,0.0,0.0,1,0.009810214502639369,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,352.184,104381.0,0.0
0.0,0,0.0,0.026482026768838186,0,1,14.174463904371736,0.5,0.44000000000000006,0.0,0.0,1.0,0.0,15.0,0.0,1.0,1.0,0.6769536264157099,0.0,56,0.25,0.0,1.0,1,0.0007151691996739834,0.0,0.2,2.0,10,3.0,0.0,0.0,4,232.988,1431829.0,0.0
0.0,0,0.0,0.08283185411894298,2,1,10.271873652402872,0.0,0.92,0.0,0.0,1.0,0.0,25.0,1.0,0.0,1.0,0.013666461003118047,0.0,26,0.75,0.0,1.0,1,0.10627183727124918,0.0,0.2,6.0,8,0.0,0.0,0.0,4,563.254,28907.0,0.0
0.0,0,0.0,0.05050713240791579,0,0,8.98632143762602,0.3333333333333333,0.6400000000000001,1.0,1.0,2.0,0.0,11.0,1.0,0.0,1.0,0.0037780630276038306,0.0,42,0.25,0.0,1.0,1,0.0,0.022727272727272728,0.55,2.0,26,2.0,0.0,0.0,19,373.799,7992.0,0.0
0.0,0,1.0,0.06672161752767537,0,1,11.483012500020475,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.045884719671127436,1.0,62,0.25,0.0,0.0,1,0.010551044800725384,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,468.8320000000001,97052.0,0.0
0.0,0,1.0,0.05577398646031715,0,1,11.53480436668867,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.048323842078762044,1.0,85,0.25,0.0,0.0,1,0.010018491160442613,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,404.668,102211.0,0.0
0.0,0,0.0,0.10938246993598699,2,1,9.92299601892417,0.5,0.6600000000000001,0.0,0.0,1.0,0.0,16.0,1.0,1.0,1.0,0.009641128927405495,1.0,44,0.375,0.0,0.0,1,0.05021330848820674,0.0,0.2,3.0,8,3.0,0.0,0.0,4,718.8670000000001,20393.0,0.0
0.0,0,0.0,0.04369702477088357,1,0,5.081404364984463,0.0,0.22000000000000003,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,7.517357294318722e-05,0.0,27,0.125,0.0,0.0,1,0.0,0.0,0.0,1.0,29,0.0,0.0,0.0,19,333.885,160.0,0.0
0.6875,0,0.0,0.1776828299090564,0,0,12.317578241447714,0.0,0.8800000000000001,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0,0.10571106398973101,0.0,17,0.5,0.0,1.0,1,0.0732766524591777,0.0,0.2,4.0,4,0.0,0.0,0.0,4,1119.175,223591.0,1.0
2.0,0,1.0,0.09798832757719937,0,0,12.57039973696612,0.0,1.3399999999999999,2.0,1.0,1.0,0.0,30.0,1.0,1.0,1.0,0.13611948342990063,1.0,21,0.875,0.0,1.0,1,0.0035566917209664197,0.045454545454545456,0.9166666666666667,7.0,26,0.0,1.0,0.2,4,652.086,287908.0,1.0
0.0,0,1.0,0.0943399703190278,0,1,10.751370955745383,0.3333333333333333,0.6400000000000001,0.0,0.0,1.0,0.0,17.0,1.0,1.0,1.0,0.022075499797882377,1.0,43,0.25,0.0,0.0,1,0.021930482085109115,0.0,0.55,2.0,8,2.0,1.0,0.2,4,630.703,46693.0,0.0
0.0,0,1.0,0.052607288115292396,0,1,12.437775461603689,0.16666666666666666,1.08,2.0,1.0,1.0,0.0,19.0,1.0,1.0,1.0,0.1192125213641876,0.0,29,0.5,0.0,1.0,1,0.012183320906769041,0.045454545454545456,0.9333333333333333,4.0,22,1.0,2.0,0.4,4,386.108,252148.0,1.0
0.0,0,1.0,0.20577123948599846,0,0,9.838202085837498,0.0,1.3199999999999998,2.0,1.0,0.0,0.0,27.0,1.0,1.0,1.0,0.00885724349382182,1.0,21,0.75,0.0,1.0,1,0.0,0.045454545454545456,0.9166666666666667,6.0,21,0.0,1.0,0.2,16,1283.801,18735.0,1.0
0.3333333333333333,0,0.0,0.0049332928851317705,1,1,5.123963979403259,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,7.848310131175521e-05,0.0,18,0.0,0.0,0.0,0,18.395209580838323,0.0,0.0,0.0,10,0.0,0.0,0.0,4,106.691,167.0,0.0
0.0,0,1.0,0.07136605156053735,0,1,11.549652687342256,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.04904673763241068,1.0,49,0.25,0.0,0.0,1,0.009870830923462503,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,496.053,103740.0,0.0
0.0,0,1.0,0.0694206477604311,0,1,11.564920013421663,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.04980131010044418,1.0,48,0.25,0.0,0.0,1,0.009721272879167617,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,484.651,105336.0,0.0
0.0,0,1.0,0.09465271590450357,0,1,10.866089187273534,0.3333333333333333,0.6400000000000001,0.0,0.0,1.0,0.0,17.0,1.0,1.0,1.0,0.024759054515024078,1.0,46,0.25,0.0,0.0,1,0.019553552674292044,0.0,0.55,2.0,8,2.0,1.0,0.2,4,632.536,52369.0,0.0
0.6875,0,0.0,0.0,1,1,5.123963979403259,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,7.848310131175521e-05,0.0,22,0.0,0.0,0.0,0,98.10778443113773,0.0,0.0,0.0,10,0.0,0.0,0.0,4,77.777,167.0,0.0
0.0,0,1.0,0.04701318581796877,0,1,11.841754279206164,0.16666666666666666,0.6400000000000001,23.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,0.06568562790026973,1.0,43,0.25,0.043478260869565216,0.0,1,0.0073704591421764444,0.5227272727272727,0.9458333333333334,2.0,8,1.0,1.0,0.2,4,353.321,138933.0,0.0
0.0,0,0.0,0.03967432827946932,1,0,5.438079308923196,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.00010779606686192884,0.0,20,0.625,0.0,0.0,0,0.0,0.0,0.0,5.0,4,0.0,0.0,0.0,4,310.308,229.0,1.0
0.0,0,1.0,0.06267145129307418,0,1,11.581126022659484,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.05061498128934497,1.0,48,0.25,0.0,0.0,1,0.009564998085132219,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,445.094,107057.0,0.0
0.0,0,1.0,0.2024067931139326,0,1,11.636699408138771,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.0535075090834734,1.0,68,0.25,0.0,0.0,1,0.009047934614535012,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,1264.082,113175.0,0.0
0.0,0,0.0,0.051302731243198695,0,0,8.464214266625351,0.3333333333333333,0.22000000000000003,4.0,1.0,2.0,0.0,13.0,0.0,0.0,1.0,0.002241023495287468,0.0,43,0.125,0.0,0.0,1,0.0,0.09090909090909091,0.5800000000000001,1.0,29,2.0,0.0,0.0,19,378.4620000000001,4741.0,0.0
3.5,0,0.0,0.24245529000712168,0,0,6.756932389247553,0.0,1.08,0.0,0.0,2.0,0.0,14.0,1.0,0.0,1.0,0.00040565362003304803,1.0,25,0.5,0.0,1.0,1,2.3841676367869615,0.0,0.2,4.0,26,0.0,0.0,0.0,19,1498.806,859.0,0.0
0.0,0,1.0,0.050512933471694395,0,1,11.544162469892072,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.04877819304478973,1.0,113,0.25,0.0,0.0,1,0.009925173496685147,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,373.833,103172.0,0.0
0.0,3,0.0,0.04108637545099005,1,1,4.23410650459726,0.0,0.9,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,3.167691438486505e-05,1.0,23,0.625,0.0,1.0,1,0.0,0.0,0.0,5.0,11,0.0,0.0,0.0,4,318.584,68.0,0.0
0.25,0,0.0,0.1293159487963987,0,1,12.881190775077291,0.16666666666666666,1.14,0.0,0.0,1.0,0.0,26.0,1.0,1.0,1.0,0.18573593273147196,0.0,38,0.875,0.0,1.0,1,0.020852636616333887,0.0,0.2,7.0,8,1.0,0.0,0.0,4,835.697,392852.0,1.0
0.0,1,0.0,0.06383115219022577,2,1,4.382026634673881,0.0,0.9,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,3.687760182118618e-05,0.0,21,0.625,0.0,1.0,1,38.88607594936709,0.0,0.0,5.0,8,0.0,0.0,0.0,4,451.891,79.0,0.0
0.0,0,0.0,0.2827257628996037,0,1,10.79890188082263,0.3333333333333333,1.12,0.0,0.0,1.0,0.0,33.0,0.0,1.0,1.0,0.023150150938133097,1.0,30,0.75,0.0,1.0,1,0.18821222889351796,0.0,0.2,6.0,8,2.0,0.0,0.0,4,1734.831,48966.0,1.0
0.0,0,0.0,0.06288711437001984,1,0,3.912023005428146,0.0,0.6400000000000001,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,2.269390881303765e-05,0.0,21,0.25,0.0,0.0,1,41.795918367346935,0.0,0.0,2.0,26,0.0,0.0,0.0,4,446.358,49.0,1.0
0.8461538461538461,3,0.0,0.04108637545099005,1,1,4.23410650459726,0.0,0.9,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,3.167691438486505e-05,1.0,23,0.625,0.0,1.0,1,195.76470588235293,0.0,0.0,5.0,11,0.0,0.0,0.0,4,318.584,68.0,0.0
0.0,0,1.0,0.0997747139819628,0,1,11.531825724470709,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.048180113989612805,1.0,47,0.25,0.0,0.0,1,0.010048377442177672,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,662.556,101907.0,0.0
0.0,0,1.0,0.0842505554518568,0,1,11.564388244994277,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.04977483387349564,1.0,96,0.25,0.0,0.0,1,0.009726443768996961,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,571.569,105280.0,0.0
0.0,0,0.0,0.05050713240791579,0,0,8.98632143762602,0.3333333333333333,0.6400000000000001,1.0,1.0,2.0,0.0,11.0,1.0,0.0,1.0,0.0037780630276038306,0.0,42,0.25,0.0,1.0,1,0.0,0.022727272727272728,0.55,2.0,26,2.0,0.0,0.0,19,373.799,7992.0,0.0
0.0,0,1.0,0.06792738569600994,0,1,11.522360811756714,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.04772623581335205,1.0,106,0.25,0.0,0.0,1,0.010143936917392295,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,475.899,100947.0,0.0
0.0,0,1.0,0.11939647097403616,0,1,11.569721590969639,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.05004101451228189,1.0,99,0.25,0.0,0.0,1,0.009674706877167125,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,777.559,105843.0,0.0
0.0,0,1.0,0.06757590947883585,0,1,11.554796509045534,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.04929968015772266,1.0,69,0.25,0.0,0.0,1,0.009820187005514265,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,473.839,104275.0,0.0
0.0,0,0.0,0.03524060935738887,0,1,12.1660784333036,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,1.0,0.09084986324555991,0.0,31,0.0,0.0,0.0,0,0.005328948053164583,0.0,0.2,0.0,8,1.0,0.0,0.0,4,284.322,192158.0,0.0
0.0,0,1.0,0.06881631341031914,0,1,11.478282259026654,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.0456681819578697,1.0,89,0.25,0.0,0.0,1,0.01060107253038491,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,481.109,96594.0,0.0
0.0,0,1.0,0.04679359849199641,0,1,10.603535865409372,0.3333333333333333,1.12,6.0,1.0,1.0,0.0,25.0,0.0,1.0,1.0,0.019041607863439405,1.0,39,0.75,0.0,1.0,1,0.05084914092759956,0.13636363636363635,0.9357142857142858,6.0,26,2.0,1.0,0.2,8,352.034,40276.0,1.0
0.0,0,0.0,0.02375228502196044,0,1,14.174463904371736,0.5,0.44000000000000006,0.0,0.0,1.0,0.0,15.0,0.0,1.0,1.0,0.6769536264157099,0.0,68,0.25,0.0,1.0,1,0.0007151691996739834,0.0,0.2,2.0,10,3.0,0.0,0.0,4,216.989,1431829.0,0.0
0.0,0,1.0,0.05106301081352412,0,1,11.582040995600906,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.05066131468650492,1.0,51,0.25,0.0,0.0,1,0.009556250291633615,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,377.057,107155.0,0.0
0.0,0,1.0,0.05984616261337241,0,1,11.635895027313913,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.05346448521468201,1.0,54,0.25,0.0,0.0,1,0.009055215591949347,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,428.535,113084.0,0.0
0.0,0,0.0,0.08239575061841047,0,1,12.883504484449984,0.16666666666666666,1.3399999999999999,5.0,1.0,1.0,0.0,26.0,1.0,1.0,1.0,0.1861661714193858,1.0,34,0.875,0.0,1.0,1,0.007801666996815335,0.11363636363636365,0.5833333333333334,7.0,8,1.0,0.0,0.0,4,560.698,393762.0,1.0
0.0,0,1.0,0.082510918796368,0,1,11.578928538127743,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.05050387569411447,1.0,83,0.25,0.0,0.0,1,0.009586040328771226,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,561.373,106822.0,0.0
0.0,0,1.0,0.0526460187469907,0,1,11.529536730775426,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.04806995397391618,1.0,56,0.25,0.0,0.0,1,0.010071404685563664,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,386.335,101674.0,0.0
0.0,0,1.0,0.08789771837336809,0,1,10.818837842333226,0.3333333333333333,0.6400000000000001,0.0,0.0,1.0,0.0,17.0,1.0,1.0,1.0,0.023616321648334243,1.0,42,0.25,0.0,0.0,1,0.020499679692504803,0.0,0.55,2.0,8,2.0,1.0,0.2,4,592.945,49952.0,0.0
0.0,0,0.0,0.17996520726689022,2,0,8.469891918298224,0.3333333333333333,1.08,0.0,0.0,1.0,0.0,15.0,1.0,0.0,1.0,0.0022537888189948017,0.0,38,0.5,0.0,1.0,1,0.21476510067114093,0.0,0.2,4.0,26,2.0,0.0,0.0,4,1132.552,4768.0,1.0
0.0,0,0.0,0.014698018800224,0,1,14.174463904371736,0.16666666666666666,0.44000000000000006,0.0,0.0,1.0,0.0,15.0,0.0,1.0,1.0,0.6769536264157099,0.0,38,0.25,0.0,1.0,1,0.0007151691996739834,0.0,0.2,2.0,10,1.0,0.0,0.0,4,163.92200000000005,1431829.0,0.0
0.0,0,1.0,0.047323713349646836,0,1,11.576820028811799,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.05039749799655336,1.0,93,0.25,0.0,0.0,1,0.009606274097770106,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,355.141,106597.0,0.0
0.0,0,0.0,0.15418886284476663,2,1,9.92299601892417,0.16666666666666666,0.6600000000000001,0.0,0.0,1.0,0.0,16.0,1.0,1.0,1.0,0.009641128927405495,1.0,38,0.375,0.0,0.0,1,0.05021330848820674,0.0,0.2,3.0,8,1.0,0.0,0.0,4,981.477,20393.0,0.0
0.0,0,0.0,0.13378157356926149,0,1,10.176677621334473,0.16666666666666666,0.6400000000000001,0.0,0.0,1.0,0.0,18.0,1.0,1.0,1.0,0.012425387864905052,1.0,32,0.25,0.0,0.0,1,0.03896202724297999,0.0,0.2,2.0,8,1.0,0.0,0.0,4,861.87,26282.0,0.0
0.0,0,1.0,0.04956053529486636,0,1,11.553750659485363,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.049248146073126386,1.0,115,0.25,0.0,0.0,1,0.009830462914962656,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,368.251,104166.0,0.0
0.0,0,1.0,0.07032731990512191,0,1,11.548302261270587,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.04898054706503932,1.0,60,0.25,0.0,0.0,1,0.009884169884169885,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,489.965,103600.0,0.0
0.0,0,0.0,0.13151728188085504,0,0,10.814242992911606,0.0,1.3399999999999999,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1.0,0.023508052791705376,1.0,19,0.875,0.0,1.0,1,0.0,0.0,0.2,7.0,26,0.0,0.0,0.0,4,848.599,49723.0,1.0
0.0,0,0.0,0.416427486532148,0,0,12.63643522329285,0.16666666666666666,1.3399999999999999,0.0,0.0,1.0,0.0,28.0,1.0,1.0,1.0,0.14541169350930566,1.0,33,0.875,0.0,1.0,1,0.006658820010274351,0.0,0.2,7.0,8,1.0,0.0,0.0,4,2518.456,307562.0,1.0
0.0,0,1.0,0.06297822519524846,0,1,11.542707543254696,0.3333333333333333,0.6400000000000001,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.048707274579748994,1.0,69,0.25,0.0,0.0,1,0.00993962454621343,0.09090909090909091,0.9466666666666668,2.0,8,2.0,2.0,0.4,4,446.892,103022.0,0.0
